time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s]
0.960000,-0.227092,0.124606,0.966105,-0.434982,-0.003483,-0.015790,0.346204,0.467958,1.016919,-0.557835,0.198641,0.007273,0.694460,-0.019141,0.997735,-0.065823,0.514789,0.002984,-0.546017,-0.071969,1.020613,0.280483,-0.636515,0.015552,-0.182433,-0.406158,1.002743,0.760226,-0.024716,0.001336
0.980000,-0.235822,0.124446,0.965809,-0.437995,-0.012546,-0.013822,0.335001,0.471930,1.017054,-0.562485,0.198527,0.006236,0.693096,-0.008826,0.997794,-0.070684,0.516677,0.002962,-0.540343,-0.084719,1.020911,0.286953,-0.638420,0.014264,-0.167203,-0.406611,1.002769,0.762736,-0.020633,0.001216
1.000000,-0.244609,0.124103,0.965552,-0.440658,-0.021798,-0.011813,0.323706,0.475897,1.017168,-0.566930,0.198107,0.005184,0.691632,0.001524,0.997853,-0.075711,0.518249,0.002937,-0.534538,-0.097503,1.021184,0.293573,-0.639822,0.012938,-0.151927,-0.406982,1.002792,0.764795,-0.016365,0.001095
1.020000,-0.253446,0.123573,0.965336,-0.442943,-0.031178,-0.009777,0.312325,0.479852,1.017261,-0.571150,0.197362,0.004127,0.690066,0.011902,0.997912,-0.080902,0.519493,0.002908,-0.528600,-0.110309,1.021429,0.300321,-0.640701,0.011582,-0.136614,-0.407265,1.002812,0.766381,-0.011924,0.000973
1.040000,-0.262324,0.122855,0.965161,-0.444818,-0.040624,-0.007731,0.300862,0.483789,1.017333,-0.575121,0.196275,0.003074,0.688395,0.022302,0.997970,-0.086257,0.520398,0.002876,-0.522525,-0.123127,1.021647,0.307179,-0.641036,0.010204,-0.121275,-0.407458,1.002831,0.767472,-0.007322,0.000851
1.060000,-0.271236,0.121947,0.965027,-0.446285,-0.050138,-0.005674,0.289322,0.487701,1.017384,-0.578843,0.194846,0.002026,0.686615,0.032716,0.998027,-0.091774,0.520964,0.002841,-0.516312,-0.135946,1.021837,0.314146,-0.640827,0.008806,-0.105918,-0.407557,1.002846,0.768068,-0.002560,0.000730
1.080000,-0.280173,0.120849,0.964934,-0.447342,-0.059718,-0.003605,0.277710,0.491580,1.017415,-0.582318,0.193074,0.000983,0.684723,0.043138,0.998083,-0.097454,0.521190,0.002803,-0.509958,-0.148756,1.021999,0.321223,-0.640075,0.007386,-0.090555,-0.407559,1.002860,0.768169,0.002362,0.000609
1.100000,-0.289127,0.119558,0.964883,-0.447990,-0.069366,-0.001526,0.266031,0.495421,1.017424,-0.585544,0.190960,-0.000055,0.682715,0.053561,0.998139,-0.103297,0.521078,0.002762,-0.503462,-0.161546,1.022132,0.328409,-0.638779,0.005944,-0.075195,-0.407461,1.002871,0.767776,0.007445,0.000488
1.120000,-0.298090,0.118074,0.964873,-0.448211,-0.079013,0.000549,0.254290,0.499217,1.017412,-0.588509,0.188503,-0.001080,0.680590,0.063979,0.998194,-0.109297,0.520632,0.002719,-0.496821,-0.174304,1.022236,0.335671,-0.636930,0.004494,-0.059847,-0.407260,1.002879,0.766890,0.012670,0.000367
1.140000,-0.307053,0.116398,0.964905,-0.447987,-0.088594,0.002604,0.242492,0.502959,1.017381,-0.591201,0.185702,-0.002084,0.678343,0.074384,0.998248,-0.115448,0.519857,0.002673,-0.490035,-0.187019,1.022312,0.342978,-0.634520,0.003048,-0.044523,-0.406954,1.002885,0.765511,0.018017,0.000249
