time[s],drone0_posx[m],drone0_posy[m],drone0_posz[m],drone0_velx[m/s],drone0_vely[m/s],drone0_velz[m/s],drone1_posx[m],drone1_posy[m],drone1_posz[m],drone1_velx[m/s],drone1_vely[m/s],drone1_velz[m/s],drone2_posx[m],drone2_posy[m],drone2_posz[m],drone2_velx[m/s],drone2_vely[m/s],drone2_velz[m/s],drone3_posx[m],drone3_posy[m],drone3_posz[m],drone3_velx[m/s],drone3_vely[m/s],drone3_velz[m/s],drone4_posx[m],drone4_posy[m],drone4_posz[m],drone4_velx[m/s],drone4_vely[m/s],drone4_velz[m/s]
0.800000,-0.207661,0.059174,0.998161,-0.399983,-0.008444,0.004964,0.390528,0.441070,1.005024,-0.563231,0.187827,-0.002860,0.730553,-0.050543,0.999583,-0.045912,0.510291,0.003106,-0.635684,0.015673,0.985751,0.250720,-0.632859,-0.004988,-0.259575,-0.404993,1.014132,0.740685,-0.021058,0.004563
0.820000,-0.215699,0.058947,0.998261,-0.403787,-0.014234,0.004938,0.379207,0.444850,1.004965,-0.568851,0.190214,-0.002982,0.729574,-0.040317,0.999644,-0.052005,0.512295,0.002982,-0.630581,0.002957,0.985659,0.259644,-0.638619,-0.004201,-0.244720,-0.405379,1.014217,0.744762,-0.017596,0.003913
0.840000,-0.223811,0.058604,0.998359,-0.407298,-0.020069,0.004909,0.367776,0.448677,1.004904,-0.574278,0.192390,-0.003098,0.728471,-0.030053,0.999702,-0.058282,0.514042,0.002859,-0.625298,-0.009869,0.985583,0.268649,-0.643879,-0.003407,-0.229787,-0.405696,1.014289,0.748534,-0.014069,0.003254
0.860000,-0.231989,0.058144,0.998457,-0.410516,-0.025948,0.004877,0.356237,0.452545,1.004841,-0.579513,0.194355,-0.003209,0.727241,-0.019757,0.999758,-0.064743,0.515532,0.002737,-0.619834,-0.022795,0.985523,0.277737,-0.648639,-0.002604,-0.214781,-0.405942,1.014347,0.752001,-0.010477,0.002587
0.880000,-0.240229,0.057566,0.998554,-0.413441,-0.031872,0.004843,0.344596,0.456450,1.004776,-0.584555,0.196109,-0.003315,0.725880,-0.009433,0.999811,-0.071387,0.516765,0.002615,-0.614188,-0.035811,0.985479,0.286906,-0.652899,-0.001793,-0.199709,-0.406115,1.014392,0.755164,-0.006821,0.001911
0.900000,-0.248525,0.056869,0.998651,-0.416073,-0.037840,0.004806,0.332856,0.460387,1.004709,-0.589404,0.197652,-0.003415,0.724384,0.000912,0.999863,-0.078214,0.517742,0.002493,-0.608357,-0.048907,0.985451,0.296157,-0.656660,-0.000973,-0.184577,-0.406214,1.014424,0.758022,-0.003099,0.001228
0.920000,-0.256870,0.056052,0.998746,-0.418371,-0.043821,0.004766,0.321022,0.464354,1.004640,-0.594031,0.198946,-0.003511,0.722750,0.011275,0.999911,-0.085224,0.518451,0.002373,-0.602341,-0.062074,0.985440,0.305470,-0.659869,-0.000152,-0.169390,-0.406238,1.014441,0.760552,0.000685,0.000540
0.940000,-0.265257,0.055116,0.998841,-0.420294,-0.049781,0.004723,0.309097,0.468343,1.004568,-0.598408,0.199950,-0.003601,0.720974,0.021648,0.999957,-0.092413,0.518882,0.002254,-0.596138,-0.075298,0.985445,0.314823,-0.662472,0.000664,-0.154157,-0.406186,1.014445,0.762732,0.004529,-0.000148
0.960000,-0.273679,0.054061,0.998935,-0.421843,-0.055721,0.004677,0.297087,0.472350,1.004496,-0.602534,0.200665,-0.003685,0.719053,0.032028,1.000001,-0.099781,0.519037,0.002137,-0.589748,-0.088568,0.985467,0.324218,-0.664470,0.001475,-0.138883,-0.406057,1.014435,0.764563,0.008433,-0.000835
0.980000,-0.282129,0.052888,0.999028,-0.423017,-0.061640,0.004628,0.284997,0.476368,1.004421,-0.606409,0.201092,-0.003764,0.716982,0.042408,1.000043,-0.107329,0.518913,0.002022,-0.583169,-0.101873,0.985504,0.333653,-0.665863,0.002281,-0.123577,-0.405848,1.014412,0.766042,0.012396,-0.001522
1.000000,-0.290598,0.051596,0.999120,-0.423817,-0.067539,0.004576,0.272832,0.480392,1.004345,-0.610034,0.201229,-0.003838,0.714758,0.052783,1.000082,-0.115057,0.518512,0.001908,-0.576401,-0.115199,0.985558,0.343128,-0.666650,0.003082,-0.108244,-0.405560,1.014374,0.767172,0.016419,-0.002208
1.020000,-0.299079,0.050187,0.999211,-0.424200,-0.073376,0.004521,0.260598,0.484415,1.004268,-0.613393,0.201047,-0.003907,0.712378,0.063147,1.000119,-0.122962,0.517832,0.001797,-0.569444,-0.128535,0.985628,0.352619,-0.666814,0.003870,-0.092892,-0.405191,1.014323,0.767937,0.020510,-0.002890
1.040000,-0.307563,0.048662,0.999301,-0.424122,-0.079108,0.004464,0.248298,0.488431,1.004189,-0.616470,0.200516,-0.003970,0.709839,0.073494,1.000154,-0.131042,0.516871,0.001689,-0.562297,-0.141867,0.985713,0.362098,-0.666336,0.004641,-0.077529,-0.404739,1.014259,0.768320,0.024677,-0.003561
1.060000,-0.316040,0.047023,0.999390,-0.423585,-0.084736,0.004405,0.235941,0.492433,1.004109,-0.619265,0.199634,-0.004029,0.707136,0.083820,1.000187,-0.139297,0.515629,0.001583,-0.554960,-0.155184,0.985813,0.371565,-0.665217,0.005394,-0.062162,-0.404204,1.014181,0.768323,0.028921,-0.004222
